"id","quest_map_id","name","caption","ap","kind","difficulty","rarity","story_no","quest_land_id_0_0","next_0_0","quest_land_id_0_1","next_0_1","quest_land_id_0_2","next_0_2","quest_land_id_1_0","next_1_0","quest_land_id_1_1","next_1_1","quest_land_id_1_2","next_1_2","quest_land_id_2_0","next_2_0","quest_land_id_2_1","next_2_1","quest_land_id_2_2","next_2_2","quest_land_id_3_0","next_3_0","quest_land_id_3_1","next_3_1","quest_land_id_3_2","next_3_2","quest_land_id_4_0","next_4_0","quest_land_id_4_1","next_4_1","quest_land_id_4_2","next_4_2"
39,4,"Ruler of the Black Forest 3","Defeat the ruler of the forest ruler and his servants!",2,2,4,7,0,0,0,301,5,0,0,10001,2,0,0,104,2,0,0,404,2,0,0,0,0,1011,0,0,0,0,0,0,0,0,0
40,5,"Highway Entrance 1","This road acts as a portal to the surrounding area.",1,0,2,1,0,0,0,101,2,0,0,0,0,101,2,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5,"Highway Entrance 2","This road acts as a portal to the surrounding area.",1,0,2,1,0,101,2,0,0,0,0,0,0,204,1,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5,"Highway Entrance 3","This road acts as a portal to the surrounding area.",1,0,2,1,0,0,0,0,0,204,2,0,0,201,4,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,"Rumors 1","Rumor has it that strange daemons frequent this road.",1,0,2,1,0,0,0,201,3,0,0,0,0,404,2,10,2,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,5,"Rumors 2","Rumor has it that strange daemons frequent this road.",1,0,2,1,0,0,0,201,6,0,0,301,2,401,2,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,5,"Rumors 3","Rumor has it that strange daemons frequent this road.",1,0,2,2,0,0,0,201,3,0,0,0,0,401,2,10,2,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,"The Base of the Crag 1","An enormous rock rests at the entrance to the road.",1,0,2,2,0,204,6,0,0,0,0,501,4,504,2,0,0,101,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,5,"The Base of the Crag 2","An enormous rock rests at the entrance to the road.",1,0,2,2,0,0,0,0,0,304,3,0,0,401,2,301,1,0,0,407,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0
48,5,"The Base of the Crag 3","An enormous rock rests at the entrance to the road.",1,0,2,2,0,0,0,204,5,0,0,304,4,0,0,501,1,101,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0
49,5,"The End of the Road 1","What on earth could there be at the end of this road?",1,0,2,2,0,0,0,301,5,0,0,407,2,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,5,"The End of the Road 2","What on earth could there be at the end of this road?",1,0,2,3,0,0,0,104,2,0,0,0,0,107,5,0,0,301,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
51,5,"The End of the Road 3","What on earth could there be at the end of this road?",1,0,2,3,0,0,0,10,5,0,0,301,2,0,0,201,2,0,0,204,5,0,0,8,0,0,0,16,0,0,0,0,0,0,0
52,5,"Decrepit Lighthouse 1","The deserted ruins of a worn out lighthouse.",1,0,2,3,0,0,0,2,5,0,0,501,2,0,0,204,2,0,0,404,2,0,0,0,0,207,0,0,0,0,0,0,0,0,0
53,5,"Decrepit Lighthouse 2","The deserted ruins of a worn out lighthouse.",1,0,2,3,0,0,0,404,3,0,0,0,0,401,2,201,2,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,5,"Decrepit Lighthouse 3","The deserted ruins of a worn out lighthouse.",1,0,2,3,0,0,0,401,6,0,0,201,2,3,2,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5,"Highland Prison 1","They say that escaping these highlands is nigh impossible.",1,0,2,4,0,801,6,0,0,0,0,401,2,304,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,5,"Highland Prison 1","They say that escaping these highlands is nigh impossible.",1,0,2,4,0,0,0,0,0,804,3,0,0,501,2,401,2,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,5,"Highland Prison 3","They say that escaping these highlands is nigh impossible.",1,0,2,4,0,0,0,11,5,0,0,204,4,0,0,507,1,504,2,0,0,301,2,0,0,210,0,0,0,0,0,0,0,0,0
58,5,"Storm Steps 1","Legend has it that this terrain is completely rearranged during every storm.",1,0,2,4,0,0,0,701,5,0,0,19,2,0,0,301,2,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,5,"Storm Steps 2","Legend has it that this terrain is completely rearranged during every storm.",1,0,2,4,0,501,5,0,0,0,0,801,2,0,0,1004,2,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,5,"Storm Steps 3","Legend has it that this terrain is completely rearranged during every storm.",1,0,2,5,0,0,0,0,0,804,6,1001,4,10001,4,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,5,"Heartbreak Hill 1","Even the strongest are broken by ascent of this steepest of hills.",1,0,2,5,0,301,3,0,0,0,0,0,0,10011,1,801,1,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0
62,5,"Heartbreak Hill 2","Even the strongest are broken by ascent of this steepest of hills.",1,0,2,5,0,0,0,401,2,0,0,0,0,301,6,0,0,10021,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,5,"Heartbreak Hill 3","Even the strongest are broken by ascent of this steepest of hills.",1,0,2,5,0,0,0,401,2,0,0,0,0,401,3,0,0,0,0,10031,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0
64,5,"The Hidden Ore 1","This map harbors hidden treasure!",1,0,0,8,0,0,0,10,5,0,0,20,4,0,0,26,1,21,2,0,0,14,2,0,0,2,0,0,0,0,0,0,0,0,0
65,5,"The Hidden Ore 2","This map harbors hidden treasure!",1,0,0,9,0,0,0,11,5,0,0,20,4,0,0,26,1,22,2,0,0,14,2,0,0,2,0,0,0,0,0,0,0,0,0
66,5,"The Hidden Ore 3","This map harbors hidden treasure!",1,0,0,10,0,0,0,1,6,0,0,6,2,20,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,5,"King of the High Street 1","The King of the Zwerge also controls this road.",2,2,4,5,0,0,0,105,7,0,0,10011,4,101,1,110,1,104,2,0,0,102,2,0,0,106,0,0,0,0,0,0,0,0,0
68,5,"King of the High Street 2","The King of the Zwerge also controls this road.",2,2,4,6,0,0,0,105,7,0,0,10011,4,110,4,111,1,107,2,0,0,108,2,0,0,109,0,0,0,0,0,0,0,0,0
69,5,"King of the High Street 3","The King of the Zwerge also controls this road.",2,2,4,7,0,0,0,105,6,0,0,10011,4,101,4,0,0,105,2,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0
70,6,"Devil's Knoll 1","Devils are known to lurk in the vicinity of this nameless hill.",2,0,2,1,0,0,0,1,7,0,0,302,2,10,2,1,2,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,6,"Devil's Knoll 2","Devils are known to lurk in the vicinity of this nameless hill.",2,0,2,1,0,101,7,0,0,0,0,1,2,10,2,102,2,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,6,"Devil's Knoll 3","Devils are known to lurk in the vicinity of this nameless hill.",2,0,2,1,0,0,0,10,7,0,0,502,4,501,2,301,1,201,2,1,2,407,2,0,0,311,0,0,0,0,0,0,0,0,0
73,6,"Undying Evil 1","This daemon keeps coming back no matter how many times it is defeated.",2,0,2,1,0,0,0,101,7,0,0,202,2,201,2,304,2,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,6,"Undying Evil 2","This daemon keeps coming back no matter how many times it is defeated.",2,0,2,1,0,0,0,0,0,102,7,302,2,308,2,2,2,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,6,"Undying Evil 3","This daemon keeps coming back no matter how many times it is defeated.",2,0,2,2,0,102,7,0,0,0,0,301,2,10,2,201,2,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,6,"Gliding Bats 1","The bats that live on this hill attack people whether it is day or night.",2,0,2,2,0,0,0,1,7,0,0,201,4,304,2,501,1,304,2,308,2,501,2,0,0,205,0,0,0,0,0,0,0,0,0
77,6,"Gliding Bats 2","The bats that live on this hill attack people whether it is day or night.",2,0,2,2,0,0,0,4,7,0,0,204,4,301,2,304,1,301,2,304,2,301,2,0,0,208,0,0,0,0,0,0,0,0,0
78,6,"Gliding Bats 3","The bats that live on this hill attack people whether it is day or night.",2,0,2,2,0,0,0,5,7,0,0,202,4,102,2,302,2,101,4,105,4,0,0,211,0,0,0,0,0,0,0,0,0,0,0
79,6,"Devil in the Hill 1","They say that all those who enter this land will die.",2,0,2,2,0,0,0,5,7,0,0,201,2,202,2,108,1,0,0,102,1,304,1,0,0,0,0,105,0,0,0,0,0,0,0
80,6,"Devil in the Hill 2","They say that all those who enter this land will die.",2,0,2,3,0,0,0,7,7,0,0,101,2,102,2,102,2,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,6,"Devil in the Hill 3","They say that all those who enter this land will die.",2,0,2,3,0,0,0,8,5,0,0,2,7,0,0,405,7,10,2,303,2,10,2,0,0,111,0,0,0,0,0,0,0,0,0
82,6,"Ruined Guide Map 1","This map is said to have been eviscerated by monsters as a prank.",2,0,2,3,0,0,0,305,7,0,0,211,2,501,2,401,2,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,6,"Ruined Guide Map 2","This map is said to have been eviscerated by monsters as a prank.",2,0,2,3,0,0,0,0,0,304,7,204,2,501,2,304,2,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,6,"Ruined Guide Map 3","This map is said to have been eviscerated by monsters as a prank.",2,0,2,3,0,0,0,10,7,0,0,402,5,304,5,205,5,101,2,0,0,201,2,0,0,805,0,0,0,0,0,0,0,0,0
85,6,"Look-out Post 1","This high ground of this hill is used to survey the surrounding countryside.",2,0,2,4,0,0,0,1,5,0,0,102,6,0,0,201,1,205,2,402,2,401,2,0,0,802,0,0,0,0,0,0,0,0,0
86,6,"Look-out Post 2","This high ground of this hill is used to survey the surrounding countryside.",2,0,2,4,0,0,0,2,5,0,0,102,4,0,0,202,3,105,2,10,2,5,2,0,0,801,0,0,0,0,0,0,0,0,0
87,6,"Look-out Post 3","This high ground of this hill is used to survey the surrounding countryside.",2,0,2,4,0,0,0,5,5,0,0,102,7,0,0,202,7,102,2,1,2,102,2,0,0,811,0,0,0,0,0,0,0,0,0
88,6,"Corpse Field 1","This land was once the site of a terrible battle.",2,0,2,4,0,0,0,6,7,0,0,502,2,302,2,102,2,0,0,205,2,0,0,0,0,1201,0,0,0,0,0,0,0,0,0
89,6,"Corpse Field 2","This land was once the site of a terrible battle.",2,0,2,4,0,0,0,2,5,0,0,1201,4,0,0,502,2,10,4,105,4,0,0,1204,0,0,0,0,0,0,0,0,0,0,0
90,6,"Corpse Field 3","This land was once the site of a terrible battle.",2,0,2,5,0,0,0,1,5,0,0,802,3,0,0,302,3,0,0,10,1,10001,1,0,0,0,0,1210,0,0,0,0,0,0,0
91,6,"King of the Hill 1","No one has been able to reach the summit of this hill.",2,0,2,5,0,304,6,0,0,0,0,10011,2,302,2,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6,"King of the Hill 2","No one has been able to reach the summit of this hill.",2,0,2,5,0,0,0,0,0,304,3,0,0,10021,2,102,2,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,"King of the Hill 3","No one has been able to reach the summit of this hill.",2,0,2,5,0,0,0,8,7,0,0,102,2,202,2,10031,2,0,0,102,4,0,0,1008,0,0,0,0,0,0,0,0,0,0,0
94,6,"Golden Road 1","This map harbors hidden treasure!",2,0,0,8,0,0,0,10,7,0,0,2,2,2,2,4,2,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
95,6,"Golden Road 2","This map harbors hidden treasure!",2,0,0,9,0,0,0,10,7,0,0,3,4,7,1,6,1,14,2,0,0,11,2,0,0,14,0,0,0,0,0,0,0,0,0
96,6,"Golden Road 3","This map harbors hidden treasure!",2,0,0,10,0,0,0,10,7,0,0,4,4,8,1,7,1,15,2,0,0,12,2,0,0,15,0,0,0,0,0,0,0,0,0
97,6,"Name of the Hill 1","When the name of this hill is revealed, the door to the next world will open.",3,2,5,5,0,0,0,1,7,0,0,501,5,302,5,10021,5,502,7,0,0,202,7,202,2,102,2,301,2,0,0,806,0,0,0
98,6,"Name of the Hill 2","When the name of this hill is revealed, the door to the next world will open.",3,2,5,6,0,0,0,2,7,0,0,502,4,1002,3,10021,3,802,2,202,2,1001,2,0,0,809,0,0,0,0,0,0,0,0,0
99,6,"Name of the Hill 3","When the name of this hill is revealed, the door to the next world will open.",3,2,5,7,0,0,0,3,7,0,0,502,6,1002,6,10021,1,501,2,302,2,802,2,0,0,812,0,0,0,0,0,0,0,0,0
100,7,"Creepy Monastery 1","This is the only monastery in the area.",2,0,3,1,0,0,0,601,2,0,0,0,0,601,2,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,7,"Creepy Monastery 2","This is the only monastery in the area.",2,0,3,1,0,0,0,601,2,0,0,0,0,302,2,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,7,"Creepy Monastery 3","This is the only monastery in the area.",2,0,3,1,0,0,0,901,1,0,0,0,0,0,0,304,1,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0
103,7,"Will o' the Wisp 1","These once human souls are now just impure apparitions.",2,0,3,1,0,0,0,201,6,0,0,201,2,201,2,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,7,"Will o' the Wisp 2","These once human souls are now just impure apparitions.",2,0,3,1,0,0,0,901,3,0,0,0,0,307,2,210,2,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,7,"Will o' the Wisp 3","These once human souls are now just impure apparitions.",2,0,2,2,0,0,0,302,5,0,0,204,4,0,0,202,1,202,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0
106,7,"Monastery Gate 1","The guardians of the monastery stand by this gate.",2,0,3,2,0,0,0,502,6,0,0,201,4,505,2,0,0,204,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,7,"Monastery Gate 2","The guardians of the monastery stand by this gate.",2,0,3,2,0,0,0,304,6,0,0,204,4,402,2,0,0,505,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,7,"Monastery Gate 3","The guardians of the monastery stand by this gate.",2,0,3,2,0,0,0,302,7,0,0,205,2,901,2,304,2,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,7,"Broken Confessional 1","This confessional booth was ruined by a mob.",2,0,3,2,0,0,0,401,2,0,0,0,0,501,2,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,"Broken Confessional 2","This confessional booth was ruined by a mob.",2,0,3,3,0,0,0,502,7,0,0,304,4,601,2,204,2,210,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,7,"Broken Confessional 3","This confessional booth was ruined by a mob.",2,0,3,3,0,0,0,1101,5,0,0,207,2,0,0,402,2,0,0,302,5,0,0,508,0,0,0,105,0,0,0,0,0,0,0
112,7,"Remnants 1","The remains of cleansed monsters wander this place.",2,0,3,3,0,0,0,901,6,0,0,601,2,801,2,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,7,"Remnants 1","The remains of cleansed monsters wander this place.",2,0,3,3,0,0,0,302,6,0,0,901,6,901,6,0,0,201,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,7,"Remnants 3","The remains of cleansed monsters wander this place.",2,0,3,3,0,0,0,901,3,0,0,0,0,801,3,801,3,0,0,205,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0
115,7,"The Path to the Other Building 1","The other building is said to be home to spirits.",2,0,3,4,0,0,0,204,6,0,0,901,6,104,6,0,0,302,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,7,"The Path to the Other Building 2","The other building is said to be home to spirits.",2,0,3,4,0,0,0,901,5,0,0,1101,2,0,0,107,2,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,7,"The Path to the Other Building 3","The other building is said to be home to spirits.",2,0,3,4,0,0,0,1101,7,0,0,302,2,302,2,404,2,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,7,"Reflected Light 1","Shattered stained glass windows are scattered throughout this place.",2,0,3,4,0,0,0,302,7,0,0,601,2,505,2,204,1,0,0,204,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0
119,7,"Reflected Light 2","Shattered stained glass windows are scattered throughout this place.",2,0,3,4,0,0,0,807,3,0,0,0,0,302,6,401,6,601,4,301,4,0,0,302,0,0,0,0,0,0,0,0,0,0,0
120,7,"Reflected Light 3","Shattered stained glass windows are scattered throughout this place.",2,0,3,4,0,0,0,804,2,0,0,0,0,302,5,0,0,10031,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0
121,7,"Mystery Site 1","In the past, experiments were conducted on monsters in this area.",2,0,3,5,0,1101,6,0,0,0,0,301,5,505,5,0,0,10041,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0
122,7,"Mystery Site 2","In the past, experiments were conducted on monsters in this area.",2,0,3,5,0,0,0,302,5,0,0,304,4,0,0,104,1,10051,2,0,0,202,2,0,0,1101,0,0,0,0,0,0,0,0,0
123,7,"Mystery Site 3","In the past, experiments were conducted on monsters in this area.",2,0,3,5,0,0,0,0,0,1101,3,0,0,104,3,307,3,0,0,10061,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0
124,7,"Hidden Treasure Chest 1","This map harbors hidden treasure!",2,0,0,8,0,0,0,2,7,0,0,14,2,6,2,18,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,7,"Hidden Treasure Chest 2","This map harbors hidden treasure!",2,0,0,9,0,0,0,2,2,0,0,0,0,11,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,7,"Hidden Treasure Chest 3","This map harbors hidden treasure!",2,0,0,10,0,0,0,2,3,0,0,0,0,15,2,23,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,7,"The Bishop 1","Monsters lurk in the shadows of this monastery.",3,2,5,6,0,0,0,1101,7,0,0,901,4,502,2,305,1,302,2,10031,2,402,2,0,0,406,0,0,0,0,0,0,0,0,0
128,7,"The Bishop 2","Monsters lurk in the shadows of this monastery.",3,2,5,7,0,0,0,1101,7,0,0,1101,2,601,2,305,1,0,0,10031,2,402,2,0,0,409,0,0,0,0,0,0,0,0,0
129,7,"The Bishop 3","Monsters lurk in the shadows of this monastery.",3,2,5,8,0,0,0,1101,5,0,0,505,2,0,0,302,2,0,0,10031,2,0,0,0,0,412,0,0,0,0,0,0,0,0,0
