"id","content"
128,"不用废话了，也只能上了对吧。"
129,"我不能在这里结束，我要上罗。"
130,"我还有想要做的事，还请你别恨我。"
131,"你有看过吗？那个黑暗世界。"
132,"这是幻觉还是现实……算了，怎样都好。"
133,"我的愿望全部都会实现……你当心了。"
134,"不是我的错，我只是……"
135,"真的是，希望不要再来管我了……"
136,"我是不会输的。因为这已经是定数。"
137,"命运是不能忤逆的，除了我以外。"
138,"我已经赢你好几次了，你还不知道吗？"
139,"珍惜生命的话，最好不要违抗我比较好喔。"
140,"我的“力量”，你真的想看看？"
141,"小子，先上噜。"
142,"在将死之际，你会后悔的。"
143,"想活下去的话，就打倒我吧。"
144,"你好好想想，你有胜算吗？"
145,"不论是好是坏，结果过去都还是会紧追不舍。"
146,
147,
148,
149,
150,
151,"审判之时已到。痛苦只是一瞬间。"
152,"在我的光芒中腐朽吧。"
153,"至少让你毫无痛苦的结束吧。"
154,"不管要牺牲什么，我都要守护。"
155,"战斗能找到希望吗？或是……"
156,"让我流“血”的代价可是很高的唷。"
157,"来吧罗布！吃饭的时间罗！"
158,"不需要害怕喔，反正总有一天都会死的。"
159,"需要刺激吗？不管多少我都可以给你哦。"
160,"来，放轻松。是结束的时候罗。"
161,"所做的事一定会有所报应，不论正邪。"
162,"我是为了使命而战。你呢？"
163,"没有时间了，请不要妨碍我。"
164,"被夺走的东西，一定要讨回来。"
165,"我还有，需要守护的未来。"
166,"我不会手下留情的，做好觉悟吧。"
167,"仁慈有时也会造成仇恨。"
168,"成为我剑上的锈斑吧。"
169,"我要死的地方……不是这里。"
170,"就让你看看比死还要更深的黑暗吧。"
171,"就让我来当你的对手吧，放马过来。"
172,"那么，就让我好好享受一下吧。"
173,"被砍到可是会痛的喔，而且还会死人的。"
174,"也是有无法逃避的战斗在啊。"
175,"在这里我不管说什么，都还是得战斗吧。"
176,"那么，就希望会是场有用的实验了。"
177,"做些有趣的事让我看看吧。"
178,"世界的秘密，你了解到什么程度呢？"
179,"真是浪费时间，让我尽速收拾你吧。"
180,"也就是说，没有无法颠复的命运。"
181,"来吧、和我一起玩吧。"
182,"黑暗会夺走一切，所以……"
183,"只要持续战斗下去就可以了是吧。"
184,"只要结束一切，就不会再痛苦了吗？"
185,"你知道真正的黑暗吗？我知道……"
186,"若是敢妨碍我的话，绝对不会放过你的！"
187,"我才不会放弃……在这种地方！"
188,"我有必须要去做的事！"
189,"不要看我是个孩子，就小看我！"
190,"我必须战斗！"
191,"冰冷又甜美的死亡气味。你也喜欢的吧？"
192,"你也要让我欣赏死亡对吧？"
193,"死了后成为我的仆人吧！"
194,"呵呵呵，有死亡的味道。"
195,"明明大家都死一死就好了……"
196,"我可是很忙的呢。没时间跟杂碎鬼混啊。"
197,"似乎会是场有趣的战斗呢。"
198,"妨碍我的研究了，快给我滚。"
199,"偶尔动一下身体也不错。"
200,"研究总是会带有牺牲的，快给我去死吧！"
201,"状况确认。开始排除敌人。"
202,"赌上奥罗尔队的名誉，这场胜负我拿下了。"
203,"为了王国的正义，我将持续奋战。"
204,"谁都不能沾污王国的骄傲！"
205,"为了守护名誉，我随时可以牺牲生命。"
206,"手里会来什么牌靠的是运气，但是选择如何出牌是靠个人意识。"
207,"需要帮你做个游戏教学吗？"
208,"运气也是有其走向。还请努力掌握。"
209,"游戏里也许有分幸运或不幸，但是最终收支都将会平衡。"
210,"即便有无限的选择，但你能选择的未来永远只有一个。"
211,"无能的家伙真的很令人不悦。"
212,"你这肮脏的野蛮人、从我面前消失吧。"
213,"看来你很想被我的钢丝碎尸万段的样子。"
214,"能统治世界的只有蕾格烈芙大人。"
215,"我这边的准备已经完成。"
216,"吾监视整个世界，绝不放过任何人。"
217,"对人类来说那是过剩的力量，吾将负起责任铲除。"
218,"没想到以这种程度的力量，就敢向吾刀刃相向。"
219,"让开，无知的人类。"
220,"吾的使命是守护这个世界，不会让人妨碍吾的。"
221,"这个火焰将会烧尽一切。所有的一切。"
222,"能是场不相上下的对战就好了。"
223,"我将一切都烧成灰烬了，做好觉悟吧！"
224,"受我灼热的火焰焚烧，好好后悔吧。"
225,"我要在这个世界获得自由，不会让你妨碍我的。"
226,"虚无支配了一切。你就成为那个祭品吧！"
227,"在这个力量之前，一切都是无力的。"
228,"我会让你后悔遇到我。"
229,"就算要与世界为敌，我也有必须要做的事。"
230,"我会战斗到最后一刻，不管在哪里。"
231,"你是为了什么而战？世界？还是自己？"
232,"人类模仿机械，而机械也模仿人类。"
233,"看来可以在这个世界获得有趣的经验。"
234,"为了创造而破坏，那也是必要的。"
235,"我想起所有的事了，一切的一切！"
236,"我有必须守护的东西！"
237,"鲁比欧那王国的奥罗尔队，佛罗伦斯上阵！"
238,"就让你看看装甲猎兵的力量吧。"
239,"了解，歼灭敌人。"
240,"我才不害怕死亡。"
241,"就让你见识一下神兽的力量吧。"
242,"我的神兽是绝对不会输的！"
243,"我会用我的力量来保护大家的！"
244,"让开，其实我不想伤害任何人！"
245,"希尔夫，不用手下留情！"
246,"毕竟，能一决生死的是觉悟。"
247,"既然被你看到我的样子，就不能让你活下去。"
248,"光与影是共存的。"
249,"你是无法看清我的招数的。"
250,"不能就这样当支配者们的棋子就结束。"
251,"哎呀呀，这下事情麻烦了。"
252,"不好意思，你能不能找别人？"
253,"唉呀呀，我选错了委讬人了。"
254,"虽然我不擅长动粗，不过也没办法了。"
255,"做到这个地步的话，我得加收额外费用了。"
256,"当星辰正位之时，我等的正确性也将被证明"
257,"正因为是璀灿的帝国才能支配一切"
258,"我们的痛苦就是世界的痛苦，我们需要治愈啊。"
259,"就是因为有希望人们才会痛苦。只要全部都放弃就好了。"
260,"没有使命之人，就在这里腐朽吧。"
261,"看来今晚的秀应该会很有趣。"
262,"正因为花的生命短暂，所以才显得美丽。"
263,"那么，这场战斗会是有意义的吗？"
264,"这也是命运的安排。让我们享受这游戏吧。"
265,"花香令人心旷神怡，希望你也能享受到。"
266,"年轻人，撤退也是一种勇气。"
267,"看来你无论如何都想要被砍了。"
268,"想尝尝老朽这剑的威力吗？"
269,"就让你见识一下，我毕生所磨练而出的秘剑吧。"
270,"我不会就这样平白死去，我可是要守护未来的。"
271,"想要打败我吗?艾依查庫"
272,"虽然我们也曾经同甘共苦过，不过那都已经是过去的事了。"
273,"时间是会流逝的，不管在哪里。"
274,"与你的恩怨，就在此做个了结吧。"
275,"我没有想到会在这里遇到您。"
276,"弗雷特里西，这次可不会再像以前一样了。"
277,"看来那个时候就该将你处理掉的。"
278,"看来，我们都变了。"
279,"柯斯托特，就让我见识一下你的实力吧。"
280,"艾伯、来比一场吧。"
281,"古鲁瓦尔多，你被死亡缠身了吗？"
282,"我跟你还真是孽缘啊。"
283,"你那悠哉的样子，还真是一点儿都没变啊。"
284,"你的子弹，我就躲开给你看。"
285,"似乎还欠你一笔对吧,那就讓我好好的來償還。"
286,"布列依斯，看我宰了你！"
287,"伯恩哈德，我可比以前更强了。"
288,"让你见识一下，由你所训练出来的实力吧。"
289,"遇到麻烦的女人了。"
290,"我还真没想过会像这样与你战斗。"
291,"真有趣，早就想跟你打一场了。"
292,"怀念之类的感情，对我来说是不需要的。"
293,"比起现世，我更喜欢这个地方。"
294,"……我们在哪里见过吗？"
295,"就被死亡缠身这一点来看，你跟我很像呢。"
296,"战斗能找到的结局，就只有死亡而已。"
297,"带来死亡之女…就由我来解决你吧。"
298,"结果我们最后都是被死亡缠身了啊……"
299,"来吧，艾伯李斯特。"
300,"你一点都没变呢。来一场久违的胜负吧。"
301,"究竟是谁比较强，来一较高下吧。"
302,"利恩，来切磋一下吧。"
303,"杰多、真没想到会在这里遇到你。"
304,"比起你的枪，我的剑更快。"
305,"布列依斯，我可不是会被你杀的料啊。"
306,"就算是你，我也不会输的。"
307,"就用你来试试我的力量吧。"
308,"就让我来看穿你那个招数吧！"
309,"这么久不见，没想到会是以这种方式再会啊。"
310,"你这家伙还是跟以前一样单细胞啊。"
311,"古鲁瓦尔多，你给我清醒点。"
312,"阿贝尔，我好想你啊。"
313,"在一决胜负之前我们之间应该有话要说吧？"
314,"布列依斯，你的剑被诅咒了。"
315,"像你这样的男人也会有昏头的时候啊。"
316,"……教官，我会全力上的！"
317,"让人不舒服的女人……"
318,"背叛的代价，给我偿还吧。"
319,"又是你啊，给我适可而止吧。"
320,"真没想到你会背叛啊。"
321,"我该怎么办才好……"
322,"阿贝尔，结束是必要的对吧？"
323,"我不需要任何人的帮助！"
324,"不管多少次我都会让你看到终点的！"
325,"我要把你们全部打飞！"
326,"不管挑战我多少次，都是没有用的！"
327,"我还没有老到会输给你们。"
328,"利恩，不要太激动。那是你的坏习惯。"
329,"杰多，没有想到会要跟你战斗啊。"
330,"看在过去的情分上，就让你先出招吧。"
331,"你这一切的元凶，就让我来解决你吧。"
332,"罗索，放弃无谓的挣扎吧。"
333,"米利安，当初欠我的该还了。"
334,"小姐，抱歉了，不能让你妨碍我"
335,"……"
336,"一切的一切，都会在这里结束吧？"
337,"你始终都是个顽强的男人啊。"
338,"古鲁瓦尔多、我真是为你感到可怜。"
339,"你的那些招数我全都封给你看。"
340,"你的剑对我来说是没有的。"
341,"你的枪法，看来是没有退步呢。"
342,"差不多是时候让这场闹剧落幕了。"
343,"没想到竟然得跟你拼命啊。"
344,"不祥的女人，从我眼前消失吧。"
345,"我将舍去过去的一切！"
346,"你的味道…似曾相识…"
347,"真是碍眼的女人！给我消失吧！"
348,"感觉真讨厌的女人。"
349,"博士、没想到还能再遇见你…"
350,"啊，你好……"
351,"明明就没有战斗的理由……"
352,"是史普拉多吗？　真的是你吗？"
353,"就是你吧，欺骗了大家的人……"
354,"艾伯李斯特、这里可不是世界的尽头。"
355,"艾依查库，越过了死线后你得到了什么？"
356,"你是无法打倒我的。"
357,"与你的战斗，正如我愿。"
358,"弗雷特里西，拔剑一决胜负吧！"
359,"也就是说我和你有必须战斗的命运。"
360,"就让我看看你的力量吧。"
361,"出卖伙伴后，你得到了什么？"
362,"我还没退步到会输给你。"
363,"好久不见啦。有没有变强啊？"
364,"我其实不想跟你交手的。"
365,"好久不见啦。有没有变强啊？"
366,"唉呀，这可真棘手……"
367,"伯恩哈德，不用手下留情。"
368,"罗索，欠我的就请你还来吧！"
369,"那个传说的技巧，就让我见识一下吧。"
370,"这次可让我们堂堂正正的打一场吧。"
371,"让我见识一下你的力量吧。"
372,"总算找到了……就让我看看你真正的力量吧。"
373,"出现这么多次，你还真是个难缠的男人。"
374,"要和我打吗？可不是玩玩就没事了喔。"
375,"测试看看你的实力也好。"
376,"明明只是个木偶竟敢妨碍我！"
377,"哎呀，好久不见。…看我打爆你！"
378,"像你这样的男人很烦耶！"
379,"……我要你把我的一切还来！"
380,"我是不会原谅你的。"
381,"找你好久了…姊姊！"
382,"不要再让大家痛苦了！"
383,"我可是不输艾妲的强。"
384,"保留"
385,"抱歉，现在请不要防碍我！"
386,"只有你，是不能原谅的……"
387,"不管怎么样，都必须要战斗吗？"
388,"这次就让我确实的杀死你吧。"
389,"胆敢反抗我的话，就让你回到冰冷的土里去喔。"
390,"这种感觉是什么……"
391,"除了人类以外竟然还有想死的东西在呢。"
392,"胆敢反抗我的话，就让你回到冰冷的土里去喔。"
393,"真是个可爱的少爷呢。我会温柔的杀死你的。"
394,"不管几次我都可以杀死你的喔。"
395,"我已经不会再听你的命令了。"
396,"将我重要的船给击沉的就是你的武器吧。以死谢罪吧。"
397,"保留"
398,"我人可没好到会被无聊的过去给缠住喔。"
399,"让我看看你所谓的真正力量吧。快啊！"
400,"我就认同你那顽强吧。"
401,"我没那闲工夫理你。"
402,"你那个力量，我稍微有点兴趣呢。"
403,"只是个测试，用不着客气。"
404,"就让我见识你的剑技吧。"
405,"你就是史普拉多在找的……"
406,"用不着迟疑，来吧。"
407,"你那邪恶的力量，我会将它封印的。"
408,"没有想到还会再见面呢，佛罗伦斯。"
409,"帕茉是对手的话，可就无法手下留情了。"
410,"阿修罗，我不会同情你的。"
411,"大公，就让我做您的对手吧。"
412,"机械也有机械的游戏规则。"
413,"哎呀哎呀，可真是好久不见了。"
414,"布朗宁，你过得还好吗？"
415,"那么，让我们开始游戏吧。"
416,"保留"
417,"我对复仇没有兴趣。但是，必须做个了断。"
418,"怎么了，又是老样子的发作吗？"
419,"就让我给予你符合背叛者的惨死方式吧。"
420,"外表看起来是美丽的人偶，但脏腑又是如何呢。"
421,"蕾格烈芙大人，虽然有点失礼但请与我较量一下。"
422,"博士，工作已经完成了吗？"
423,"作为审判官来说，你做得相当不错。"
424,"你这家伙的身体也是作的相当不错呢。"
425,"受混沌之魔缠身的愚者啊，给吾明白你自己的身分。"
426,"以前受你照顾了，让吾来给你奖励吧。"
427,"你的力量，引起了世界的混乱。"
428,"较量啊，也没什么不好的。"
429,"到了非做个了断不可的时候了吗。"
430,"还真是个无可救药的家伙。就在此做个了结吧"
431,"你竟然要跟我战斗？阿奇波尔多，你还真是变的了不起了啊。"
432,"就让我看看你的实力吧。"
433,"不用打招呼了。放马过来吧。"
434,"不用打招呼了。放马过来吧。"
435,"这还真是令人怀念的脸孔啊。有趣。"
436,"只要让一切都结束，就会有新的展开。不会让你妨碍我的。"
437,"我想让你也看到我所亲眼目睹过的那些事。"
438,"就让我来将这迷途之魂引向净土吧。"
439,"你的力量，就让我测试看看吧！"
440,"我没空理会你的胡闹。"
441,"这情况，看起来不是很好"
442,"抱歉，现在没有那个空闲为过去不义之事道歉。"
443,"看来是因为承载了太多机能，使人格出了问题的样子。"
444,"算计多妮妲的人，就是你吗？"
445,"对我而言这个世界的秘密就在于“存在”之中。"
446,"你那受诅咒的力量，让我来封印它吧！"
447,"队长，还请您让开吧"
448,"你就是帕茉吧。我听过你的事。"
449,"阿修罗，你竟敢算计我啊。"
450,"不胜惶恐，就让我做您的对手。"
451,"你，莫非就是那个叫做艾茵的孩子？"
452,"让开，史普拉多，我并不想和你战斗"
453,"你伤害了大家……不可原谅！"
454,"这正是与机械兵测试力量的好机会呢。"
455,"只有你，是不能原谅的……"
456,"鲁卡大人……为什么非要战斗不可呢！？"
457,"就让我见识一下，你那过去曾被誉为王国第一的剑术奥义吧。"
458,"我可没空理会小鬼。"
459,"不祥的蔷薇。就在这里做个了断吧。"
460,"真是难缠的女人，就让我亲手了结你吧！"
461,"我的本意，你岂会懂。"
462,"恐惧是必须要克服的"
463,"就让我们来看看究竟谁的技术比较高超吧。"
464,"你，好像在什么地方……"
465,"能遇到认识的人还真是高兴呢。来到这里之后就一直只有我一个人。"
466,"唉呀，真是怀念啊。"
467,"如果是效命于帝国之者，听从于我们才是该有的礼仪。"
468,"我们已经克服了哀伤。"
469,"没有遗志的力量……根本毫无价值。"
470,"你跟我等其实并无大差。只是……"
471,"你认为能从我玛尔瑟斯的手中逃走吗？"
472,"美丽的花朵总有一天也会……"
473,"梅伦……必须要跟你战斗真是让我难过。"
474,"你好啊。"
475,"侦探先生，要不要来几鞭呀？"
476,"就让我来试试看，你我的剑技谁比较高吧。"
477,"史普拉多，放下你的剑。我不想跟你战斗。"
478,"我将代表王国，杀了你……"
479,"艾妲，不管怎么样都要跟我战斗吗？"
480,"没想到，我们会有兵戎相见的一天啊。"
481,"王国人民之间互相战斗有什么好处？"
482,"帕茉……对不起。"
483,"阿修罗，只有你我绝对不会原谅的！"
484,"我们之间的战斗还没有结束。"
485,"全~部都是闹剧呢。　不过只要开心就好了。"
486,"啊哈哈哈、你是在认真什么啊?"
487,"想跟我一起死死看吗？"
488,"喂、我想死，所以杀我看看嘛。"
489,"结束了结束了。全~部都結束了。"
490,"你真是可爱到我想杀死你耶。"
491,"呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼呼"
492,"啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈"
493,"在我的身边永远有正义。"
494,"我是不可能放过坏人的。"
495,"我拥有一切，所以我要贯彻自己的责任。"
496,"我的存在是为了矫正错误。"
497,"我会用胜利来向你证明我的正确。"
498,"虽然你不是可以信赖的类型，但我认同你的力量。"
499,"我真的觉得你是个最棒的疯子耶。"
500,"我、那个……咦、为什么会在这里…"
501,"那个、对不起。战斗不是我擅长的……"
502,"我没听说过会这样的啊……"
503,"不管了，死马当活马医啦！"
504,"我的科学力是无敌的！……啊、我果然还是不适合说这种话。"
505,"艾、艾茵？　等等、不要连你也这样！"
506,"啊、抱歉。我马上就离开。"
507,"把我卷入这种事，还真是谢谢你啊！"
508,"怎么，你还在啊。　机会难得，好好享受如何？"
509,"就让我来收拾干净吧。"
510,"我没事找你这罗喽。"
511,"对话一点意义都没有，去死吧。"
512,"在这腐烂的世界，这种作法是最好的。"
513,"你就死在我面前让我看看吧。"
514,"你不管到哪里都是碍事的小鬼啊。"
515,"怪物的真实身分竟然是像你这样的小孩。"
516,"对你我可不会手下留情的！"
517,"我不需要更多的恶运了。"
518,"这西装真不错，挺适合你的。"
519,"花、死、苹果…"
520,"这个旋律，是从哪里传来的？"
521,"啊啊，又是那个恶魔的声音！　到底要逼我到什么地步？"
522,"好痛……。　拜讬，谁来救救我。"
523,"好痛，好痛，好痛，好痛…"
524,"真难受，好想吐…"
525,"伊芙琳冷静一点。　不要紧的有我在。"
526,"不要管我……已经够了。"
527,"能像这样当您的对手真是光荣。"
528,"人生实在是太短了，您不觉得吗？"
529,"还请手下留情。"
530,"世界就是因为虚幻所以才这么美丽的吧。"
531,"那么，结束的时间到了。"
532,"对你，不得不好好为了之前的事好好谢谢你。"
533,"当你想起所有事情的时候，圣女大人她……"
534,"就让你听听，生与死之间的旋律吧。"
535,"智者演奏，愚者倾听。那就是我们之间的关系。"
536,"甜美的复仇音色，不管几次都让你听。"
537,"所谓的复仇就像是反复的旋律一般。"
538,"就如同乐曲都会完结，所有的生命也都有结束的一天。"
539,"就由我来让你听听这自由的音色吧。"
540,"您哪里不舒服吗？"
541,"那么，就开始治疗吧。"
542,"打针不会痛的哦。"
543,"如果没有哪里不舒服的话，请您离开好吗？"
544,"呜呜，好奇怪的感觉。又听到那个声音了啦。"
545,"我不是你的妈妈！"
546,"耶！是妈妈耶！一起玩嘛！"
547,"我想起来了。你是……"
548,"谁都无法违背神的旨意。"
549,"我们是为了神所期望的世界而战。"
550,"个人意志什么的都是幻觉，一切都是命中所定。"
551,"我的意志就是神的旨意。"
552,"未来是由神所创造的。"
553,"让我见识一下你的力量吧。"
554,"我将赐予你特别的神罚。"
555,"战争，需要鲜血……"
556,"都是你害的！　所以大家才会受这么多苦！"
557,"你能陪我玩玩吗？"
558,"好好享受吧，人生可是很短的。"
559,"我想你应该不讨厌快乐的事吧？"
560,"我是为了快乐而活的，你应该也是吧？"
561,"不管在哪里结束都没差，只要好好享受当下的话。"
562,"我没有办法过着，怀念过去日子的生活。"
563,"碧姬媞，我来迎接你了。"
564,"没想到会在这种地方相遇，简直就是像是命中注定呢。"
565,"美丽有着至高无上的价值。"
566,"美丽是优于死亡的。"
567,"这个世界的美都是为了我而存在的。"
568,"别想惹怒我，你们这些丑陋的家伙。"
569,"美丽即是调和，也就是强者的伦理。"
570,"这不是碧姬媞大人吗，您还是一样地美丽。"
571,"库恩，别忘了你的本分。"
572,"过往的日子就如同泡沫幻影一般破灭……"
573,"我听到了某人的声音……是真的……"
574,"在没有痛苦也没有悲伤的世界之中，人生还会有色彩吗？"
575,"你觉得只在要这里等着的话，就会有什么改变吗？"
576,"只要一到了冬天，所有的花都会枯萎……"
577,"哪个……"
578,"啊…"
579,"老师……"
580,"我……"
581,"……"
582,"夏洛特，好久不见了呢"
583,"夏洛特，您过的还好吗？"
584,"战鬥纪录开始。希望你是个强壮的人。"
585,"就请你来当这孩子的实验对象吧。"
586,"我会在这里证明给你看，我的理论是正确的！"
587,"在我说可以之前，请绝对不要坏掉啊。"
588,"为了要验证兵器的威力，还请你将自己的身体提供出来吧。"
589,"不管别人说了什么、做出那孩子的我才是正确的！"
590,"我做出来的兵器，您要不要也来体验看看？"
591,"快，让我看看那个力量！"
592,"C.C.您很优秀，所以我才无法原谅您。"
593,"泰瑞尔，你的罪孽很重。我要你在这里偿还。"
594,"你要忘记恩情，反抗吾吗？"
595,"这个人……总觉得有种厌恶感……"
596,"泰瑞尔，我从来就没有看不起你啊……"
597,"你也是赏金猎人吗？　也没差了，反正阻扰我的人都照砍就是了。"
598,"虽然我不太喜欢这种不分青红皂白的战斗……"
599,"虽然我不太想让人看到这个力量……不过看来是没有办法了。"
600,"我也不想死啊。所以我会使出全力的！"
601,"想要我的人头吗？　那幺就拿你的命来换吧！"
602,"里斯，来较量一下吧。"
603,"我人可没好到会乖乖受制裁。觉悟吧，审查官。"
604,"都是你们害我的人生变得一团乱。接下我的怒火吧！"
605,"你想胜过我的火炎？　拿出真本事来吧，露缇亚。"
606,"你这个卑劣的通缉犯，就让你在此偿还抹黑蕾格烈芙大人的罪过吧。"
607,"你想知道我真正的身分吗？我也想知道啊。"
608,"饶了我吧。我可不是为了要战斗才在这里的啊。"
609,"我已经受够战斗了。快给我消失吧！"
610,"你也是要来成为这力量的饵食吗？"
611,"我不过是想要安静的生活而已。可是为什么……！"
612,"殿下……幸好您没事……"
613,"您的那个力量，到底是怎么回事！？"
614,"装甲猎兵……真没想到会变成对峙的状况啊。"
615,"库鲁托少佐，我所寻求的事物似乎就在这里。"
616,"隆兹布鲁军的大队长。真没想到会以这种方式与你相遇。"
617,"我记得你是在托雷依德永久要塞……"
618,"既是梦境又是现实。这就是我。"
619,"对于你的观测纪录，早就已经全部结束啦。"
620,"所有的行为都会被记录下来。现在这一瞬间也是如此。"
621,"这是梦吗？那我要到什么时候才能清醒呢？"
622,"即使忘记了一切却仍然不忘使命。这还真是讽刺啊。"
623,"没想到还能再见到你，简直就好像在做梦一样！"
624,"姊姊……我，是不是有哪里很奇怪？"
625,"就算得到智慧，也不一定能够得到自己想要的东西哦。"
626,"可以改写因果的那种力量，就让我见识一下吧。"
627,"您的那个力量，该不会是我害的……"
628,"您真的是梅莉吗？"
629,"您知道，我是什么人吗？"
630,"不知道"
