"id","quest_map_id","name","caption","ap","kind","difficulty","rarity","story_no","quest_land_id_0_0","next_0_0","quest_land_id_0_1","next_0_1","quest_land_id_0_2","next_0_2","quest_land_id_1_0","next_1_0","quest_land_id_1_1","next_1_1","quest_land_id_1_2","next_1_2","quest_land_id_2_0","next_2_0","quest_land_id_2_1","next_2_1","quest_land_id_2_2","next_2_2","quest_land_id_3_0","next_3_0","quest_land_id_3_1","next_3_1","quest_land_id_3_2","next_3_2","quest_land_id_4_0","next_4_0","quest_land_id_4_1","next_4_1","quest_land_id_4_2","next_4_2"
16,4,"翱翔于天空的猎人1","有些妖魔拥有在空中滑翔的能力",1,0,2,2,0,0,0,301,6,0,0,22,4,401,2,0,0,104,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,4,"翱翔于天空的猎人2","有些妖魔拥有在空中滑翔的能力",1,0,2,2,0,0,0,304,6,0,0,1,4,404,2,0,0,107,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,4,"翱翔于天空的猎人3","有些妖魔拥有在空中滑翔的能力",1,0,2,2,0,0,0,307,7,0,0,1,2,10,2,304,2,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,4,"食人动物1","屠杀人类的动物",1,0,2,2,0,0,0,401,2,0,0,0,0,501,2,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,4,"食人动物2","屠杀人类的动物",1,0,2,3,0,0,0,404,7,0,0,201,4,2,2,204,2,210,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,"食人动物3","屠杀人类的动物",1,0,2,3,0,0,0,401,5,0,0,207,2,0,0,6,2,0,0,5,5,0,0,401,0,0,0,310,0,0,0,0,0,0,0
22,4,"徘徊之兽1","守护黑之森的兽群",1,0,2,3,0,0,0,101,6,0,0,9,2,801,2,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,"徘徊之兽2","守护黑之森的兽群",1,0,2,3,0,0,0,101,6,0,0,13,6,801,6,0,0,104,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,4,"徘徊之兽3","守护黑之森的兽群",1,0,2,3,0,0,0,101,3,0,0,0,0,801,3,801,3,0,0,804,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,"花香1","利用香味迷惑人类并将其吞噬的妖魔",1,0,2,4,0,0,0,204,6,0,0,10,6,104,6,0,0,101,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,"花香2","利用香味迷惑人类并将其吞噬的妖魔",1,0,2,4,0,0,0,207,5,0,0,1,2,0,0,107,2,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,4,"花香3","利用香味迷惑人类并将其吞噬的妖魔",1,0,2,4,0,0,0,201,7,0,0,104,2,104,2,404,2,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4,"亚人之村1","传说亚人的村落就在森林的最深处",1,0,2,4,0,0,0,801,7,0,0,1,2,104,2,204,1,0,0,5,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,"亚人之村2","传说亚人的村落就在森林的最深处",1,0,2,4,0,0,0,807,3,0,0,0,0,104,6,401,6,5,4,103,4,0,0,104,0,0,0,0,0,0,0,0,0,0,0
30,4,"亚人之村3","传说亚人的村落就在森林的最深处",1,0,2,5,0,0,0,804,2,0,0,0,0,104,5,0,0,10001,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0
31,4,"紫之沼1","孕育妖魔的紫之沼",1,0,2,5,0,104,6,0,0,0,0,301,5,104,5,0,0,10011,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0
32,4,"紫之沼2","孕育妖魔的紫之沼",1,0,2,5,0,0,0,10,5,0,0,304,4,0,0,104,1,10021,2,0,0,6,2,0,0,104,0,0,0,0,0,0,0,0,0
33,4,"紫之沼3","孕育妖魔的紫之沼",1,0,2,5,0,0,0,0,0,301,3,0,0,104,3,307,3,0,0,10031,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,"宝物丛林1","藏宝图",1,0,0,8,0,0,0,1,7,0,0,6,6,14,6,2,6,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,"宝物丛林2","藏宝图",1,0,0,9,0,0,0,1,2,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,4,"宝物丛林3","藏宝图",1,0,0,10,0,0,0,1,3,0,0,0,0,17,6,18,6,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,4,"黑之森的主人1","打倒森林的统治者及其追随者吧",2,2,4,5,0,0,0,101,7,0,0,10001,4,6,2,104,1,104,2,304,2,201,2,0,0,1005,0,0,0,0,0,0,0,0,0
38,4,"黑之森的主人2","打倒森林的统治者及其追随者吧",2,2,4,6,0,0,0,201,7,0,0,10001,2,5,2,104,1,0,0,304,2,501,2,0,0,1008,0,0,0,0,0,0,0,0,0
39,4,"黑之森的主人3","打倒森林的统治者及其追随者吧",2,2,4,7,0,0,0,301,5,0,0,10001,2,0,0,104,2,0,0,404,2,0,0,0,0,1011,0,0,0,0,0,0,0,0,0
40,5,"街道入口1","可以窥视四周的街道入口",1,0,2,1,0,0,0,101,2,0,0,0,0,101,2,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,5,"街道入口2","可以窥视四周的街道入口",1,0,2,1,0,101,2,0,0,0,0,0,0,204,1,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0
42,5,"街道入口3","可以窥视四周的街道入口",1,0,2,1,0,0,0,0,0,204,2,0,0,201,4,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,5,"风的传说1","据说有神奇的妖魔生活在街道之中",1,0,2,1,0,0,0,201,3,0,0,0,0,404,2,10,2,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,5,"风的传说2","据说有神奇的妖魔生活在街道之中",1,0,2,1,0,0,0,201,6,0,0,301,2,401,2,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,5,"风的传说3","据说有神奇的妖魔生活在街道之中",1,0,2,2,0,0,0,201,3,0,0,0,0,401,2,10,2,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,5,"山脚的巨石1","街道入口的巨大岩石",1,0,2,2,0,204,6,0,0,0,0,501,4,504,2,0,0,101,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,5,"山脚的巨石2","街道入口的巨大岩石",1,0,2,2,0,0,0,0,0,304,3,0,0,401,2,301,1,0,0,407,0,507,0,0,0,0,0,0,0,0,0,0,0,0,0
48,5,"山脚的巨石3","街道入口的巨大岩石",1,0,2,2,0,0,0,204,5,0,0,304,4,0,0,501,1,101,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0
49,5,"街道尽头1","街道的尽头究竟有什么东西存在呢",1,0,2,2,0,0,0,301,5,0,0,407,2,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,5,"街道尽头2","街道的尽头究竟有什么东西存在呢",1,0,2,3,0,0,0,104,2,0,0,0,0,107,5,0,0,301,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
51,5,"街道尽头3","街道的尽头究竟有什么东西存在呢",1,0,2,3,0,0,0,10,5,0,0,301,2,0,0,201,2,0,0,204,5,0,0,8,0,0,0,16,0,0,0,0,0,0,0
52,5,"荒芜的灯塔1","老化到已无法使用的灯台残骸",1,0,2,3,0,0,0,2,5,0,0,501,2,0,0,204,2,0,0,404,2,0,0,0,0,207,0,0,0,0,0,0,0,0,0
53,5,"荒芜的灯塔2","老化到已无法使用的灯台残骸",1,0,2,3,0,0,0,404,3,0,0,0,0,401,2,201,2,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,5,"荒芜的灯塔3","老化到已无法使用的灯台残骸",1,0,2,3,0,0,0,401,6,0,0,201,2,3,2,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,5,"拘留高原1","有进无出的高原",1,0,2,4,0,801,6,0,0,0,0,401,2,304,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,5,"拘留高原2","有进无出的高原",1,0,2,4,0,0,0,0,0,804,3,0,0,501,2,401,2,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,5,"拘留高原3","有进无出的高原",1,0,2,4,0,0,0,11,5,0,0,204,4,0,0,507,1,504,2,0,0,301,2,0,0,210,0,0,0,0,0,0,0,0,0
58,5,"暴风雨的石阶1","暴风雨一来地形就会改变的石阶",1,0,2,4,0,0,0,701,5,0,0,19,2,0,0,301,2,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,5,"暴风雨的石阶2","暴风雨一来地形就会改变的石阶",1,0,2,4,0,501,5,0,0,0,0,801,2,0,0,1004,2,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,5,"暴风雨的石阶3","暴风雨一来地形就会改变的石阶",1,0,2,5,0,0,0,0,0,804,6,1001,4,10001,4,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,5,"测心坡道1","坡道非常长，因此也被称为心脏测试坡",1,0,2,5,0,301,3,0,0,0,0,0,0,10011,1,801,1,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0
62,5,"测心坡道2","坡道非常长，因此也被称为心脏测试坡",1,0,2,5,0,0,0,401,2,0,0,0,0,301,6,0,0,10021,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,5,"测心坡道3","坡道非常长，因此也被称为心脏测试坡",1,0,2,5,0,0,0,401,2,0,0,0,0,401,3,0,0,0,0,10031,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0
64,5,"深藏的矿石1","藏宝图",1,0,0,8,0,0,0,10,5,0,0,20,4,0,0,26,1,21,2,0,0,14,2,0,0,2,0,0,0,0,0,0,0,0,0
65,5,"深藏的矿石2","藏宝图",1,0,0,9,0,0,0,11,5,0,0,20,4,0,0,26,1,22,2,0,0,14,2,0,0,2,0,0,0,0,0,0,0,0,0
66,5,"深藏的矿石3","藏宝图",1,0,0,10,0,0,0,1,6,0,0,6,2,20,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,5,"街道的王者1","称霸街道的小矮人之王",2,2,4,5,0,0,0,105,7,0,0,10011,4,101,1,110,1,104,2,0,0,102,2,0,0,106,0,0,0,0,0,0,0,0,0
68,5,"街道的王者2","称霸街道的小矮人之王",2,2,4,6,0,0,0,105,7,0,0,10011,4,110,4,111,1,107,2,0,0,108,2,0,0,109,0,0,0,0,0,0,0,0,0
69,5,"街道的王者3","称霸街道的小矮人之王",2,2,4,7,0,0,0,105,6,0,0,10011,4,101,4,0,0,105,2,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0
70,6,"郊外的魔丘1","无名丘周围潜伏着妖魔",2,0,2,1,0,0,0,1,7,0,0,302,2,10,2,1,2,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,6,"郊外的魔丘2","无名丘周围潜伏着妖魔",2,0,2,1,0,101,7,0,0,0,0,1,2,10,2,102,2,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,6,"郊外的魔丘3","无名丘周围潜伏着妖魔",2,0,2,1,0,0,0,10,7,0,0,502,4,501,2,301,1,201,2,1,2,407,2,0,0,311,0,0,0,0,0,0,0,0,0
73,6,"死而复生的妖魔1","能够死而复生的妖魔",2,0,2,1,0,0,0,101,7,0,0,202,2,201,2,304,2,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,6,"死而复生的妖魔2","能够死而复生的妖魔",2,0,2,1,0,0,0,0,0,102,7,302,2,308,2,2,2,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,6,"死而复生的妖魔3","能够死而复生的妖魔",2,0,2,2,0,102,7,0,0,0,0,301,2,10,2,201,2,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,6,"滑翔的蝙蝠1","山丘上的蝙蝠不分昼夜地袭击人类",2,0,2,2,0,0,0,1,7,0,0,201,4,304,2,501,1,304,2,308,2,501,2,0,0,205,0,0,0,0,0,0,0,0,0
77,6,"滑翔的蝙蝠2","山丘上的蝙蝠不分昼夜地袭击人类",2,0,2,2,0,0,0,4,7,0,0,204,4,301,2,304,1,301,2,304,2,301,2,0,0,208,0,0,0,0,0,0,0,0,0
78,6,"滑翔的蝙蝠3","山丘上的蝙蝠不分昼夜地袭击人类",2,0,2,2,0,0,0,5,7,0,0,202,4,102,2,302,2,101,4,105,4,0,0,211,0,0,0,0,0,0,0,0,0,0,0
79,6,"山丘的恶魔1","据说这就是人类不再涉足此处的原因",2,0,2,2,0,0,0,5,7,0,0,201,2,202,2,108,1,0,0,102,1,304,1,0,0,0,0,105,0,0,0,0,0,0,0
80,6,"山丘的恶魔2","据说这就是人类不再涉足此处的原因",2,0,2,3,0,0,0,7,7,0,0,101,2,102,2,102,2,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,6,"山丘的恶魔3","据说这就是人类不再涉足此处的原因",2,0,2,3,0,0,0,8,5,0,0,2,7,0,0,405,7,10,2,303,2,10,2,0,0,111,0,0,0,0,0,0,0,0,0
82,6,"冷清的指示板1","被妖魔的恶作剧弄坏的指示板",2,0,2,3,0,0,0,305,7,0,0,211,2,501,2,401,2,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,6,"冷清的指示板2","被妖魔的恶作剧弄坏的指示板",2,0,2,3,0,0,0,0,0,304,7,204,2,501,2,304,2,0,0,804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,6,"冷清的指示板3","被妖魔的恶作剧弄坏的指示板",2,0,2,3,0,0,0,10,7,0,0,402,5,304,5,205,5,101,2,0,0,201,2,0,0,805,0,0,0,0,0,0,0,0,0
85,6,"瞭望用的高地1","曾用于监视山丘的高台",2,0,2,4,0,0,0,1,5,0,0,102,6,0,0,201,1,205,2,402,2,401,2,0,0,802,0,0,0,0,0,0,0,0,0
86,6,"瞭望用的高地2","曾用于监视山丘的高台",2,0,2,4,0,0,0,2,5,0,0,102,4,0,0,202,3,105,2,10,2,5,2,0,0,801,0,0,0,0,0,0,0,0,0
87,6,"瞭望用的高地3","曾用于监视山丘的高台",2,0,2,4,0,0,0,5,5,0,0,102,7,0,0,202,7,102,2,1,2,102,2,0,0,811,0,0,0,0,0,0,0,0,0
88,6,"尸之大地1","曾经爆发战争的土地",2,0,2,4,0,0,0,6,7,0,0,502,2,302,2,102,2,0,0,205,2,0,0,0,0,1201,0,0,0,0,0,0,0,0,0
89,6,"尸之大地2","曾经爆发战争的土地",2,0,2,4,0,0,0,2,5,0,0,1201,4,0,0,502,2,10,4,105,4,0,0,1204,0,0,0,0,0,0,0,0,0,0,0
90,6,"尸之大地3","曾经爆发战争的土地",2,0,2,5,0,0,0,1,5,0,0,802,3,0,0,302,3,0,0,10,1,10001,1,0,0,0,0,1210,0,0,0,0,0,0,0
91,6,"丘之巅1","还未有人登顶的山丘",2,0,2,5,0,304,6,0,0,0,0,10011,2,302,2,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,6,"丘之巅2","还未有人登顶的山丘",2,0,2,5,0,0,0,0,0,304,3,0,0,10021,2,102,2,0,0,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,"丘之巅3","还未有人登顶的山丘",2,0,2,5,0,0,0,8,7,0,0,102,2,202,2,10031,2,0,0,102,4,0,0,1008,0,0,0,0,0,0,0,0,0,0,0
94,6,"黄金之道1","藏宝图",2,0,0,8,0,0,0,10,7,0,0,2,2,2,2,4,2,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
95,6,"黄金之道2","藏宝图",2,0,0,9,0,0,0,10,7,0,0,3,4,7,1,6,1,14,2,0,0,11,2,0,0,14,0,0,0,0,0,0,0,0,0
96,6,"黄金之道3","藏宝图",2,0,0,10,0,0,0,10,7,0,0,4,4,8,1,7,1,15,2,0,0,12,2,0,0,15,0,0,0,0,0,0,0,0,0
97,6,"魔丘的真名1","知道山丘之名时，下一个世界将被开启",3,2,5,5,0,0,0,1,7,0,0,501,5,302,5,10021,5,502,7,0,0,202,7,202,2,102,2,301,2,0,0,806,0,0,0
98,6,"魔丘的真名2","知道山丘之名时，下一个世界将被开启",3,2,5,6,0,0,0,2,7,0,0,502,4,1002,3,10021,3,802,2,202,2,1001,2,0,0,809,0,0,0,0,0,0,0,0,0
99,6,"魔丘的真名3","知道山丘之名时，下一个世界将被开启",3,2,5,7,0,0,0,3,7,0,0,502,6,1002,6,10021,1,501,2,302,2,802,2,0,0,812,0,0,0,0,0,0,0,0,0
100,7,"阴森的修道院1","曾是这个地方唯一的修道院",2,0,3,1,0,0,0,601,2,0,0,0,0,601,2,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,7,"阴森的修道院2","曾是这个地方唯一的修道院",2,0,3,1,0,0,0,601,2,0,0,0,0,302,2,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,7,"阴森的修道院3","曾是这个地方唯一的修道院",2,0,3,1,0,0,0,901,1,0,0,0,0,0,0,304,1,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0
103,7,"悬空的魂魄1","灵魂没有净化而成魔的魂魄之群",2,0,3,1,0,0,0,201,6,0,0,201,2,201,2,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,7,"悬空的魂魄2","灵魂没有净化而成魔的魂魄之群",2,0,3,1,0,0,0,901,3,0,0,0,0,307,2,210,2,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,7,"悬空的魂魄3","灵魂没有净化而成魔的魂魄之群",2,0,2,2,0,0,0,302,5,0,0,204,4,0,0,202,1,202,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0
106,7,"修道院的门1","修道院的守护者",2,0,3,2,0,0,0,502,6,0,0,201,4,505,2,0,0,204,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,7,"修道院的门2","修道院的守护者",2,0,3,2,0,0,0,304,6,0,0,204,4,402,2,0,0,505,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,7,"修道院的门3","修道院的守护者",2,0,3,2,0,0,0,302,7,0,0,205,2,901,2,304,2,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,7,"破损的忏悔室1","暴徒捣毁的忏悔室",2,0,3,2,0,0,0,401,2,0,0,0,0,501,2,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,"破损的忏悔室2","暴徒捣毁的忏悔室",2,0,3,3,0,0,0,502,7,0,0,304,4,601,2,204,2,210,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,7,"破损的忏悔室3","暴徒捣毁的忏悔室",2,0,3,3,0,0,0,1101,5,0,0,207,2,0,0,402,2,0,0,302,5,0,0,508,0,0,0,105,0,0,0,0,0,0,0
112,7,"得到净化的妖魔1","经过净化幸存下来的妖魔的徘徊场所",2,0,3,3,0,0,0,901,6,0,0,601,2,801,2,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,7,"得到净化的妖魔2","经过净化幸存下来的妖魔的徘徊场所",2,0,3,3,0,0,0,302,6,0,0,901,6,901,6,0,0,201,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,7,"得到净化的妖魔3","经过净化幸存下来的妖魔的徘徊场所",2,0,3,3,0,0,0,901,3,0,0,0,0,801,3,801,3,0,0,205,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0
115,7,"通向别馆的道路1","据说别馆已成为妖魔的栖息之地",2,0,3,4,0,0,0,204,6,0,0,901,6,104,6,0,0,302,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,7,"通向别馆的道路2","据说别馆已成为妖魔的栖息之地",2,0,3,4,0,0,0,901,5,0,0,1101,2,0,0,107,2,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,7,"通向别馆的道路3","据说别馆已成为妖魔的栖息之地",2,0,3,4,0,0,0,1101,7,0,0,302,2,302,2,404,2,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,7,"反射光1","破碎的彩色玻璃散落之地",2,0,3,4,0,0,0,302,7,0,0,601,2,505,2,204,1,0,0,204,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0
119,7,"反射光2","破碎的彩色玻璃散落之地",2,0,3,4,0,0,0,807,3,0,0,0,0,302,6,401,6,601,4,301,4,0,0,302,0,0,0,0,0,0,0,0,0,0,0
120,7,"反射光3","破碎的彩色玻璃散落之地",2,0,3,4,0,0,0,804,2,0,0,0,0,302,5,0,0,10031,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0
121,7,"谜样的设施1","这里曾经使用妖魔进行试验",2,0,3,5,0,1101,6,0,0,0,0,301,5,505,5,0,0,10041,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0
122,7,"谜样的设施2","这里曾经使用妖魔进行试验",2,0,3,5,0,0,0,302,5,0,0,304,4,0,0,104,1,10051,2,0,0,202,2,0,0,1101,0,0,0,0,0,0,0,0,0
123,7,"谜样的设施3","这里曾经使用妖魔进行试验",2,0,3,5,0,0,0,0,0,1101,3,0,0,104,3,307,3,0,0,10061,0,511,0,0,0,0,0,0,0,0,0,0,0,0,0
124,7,"隐藏的宝物库1","藏宝图",2,0,0,8,0,0,0,2,7,0,0,14,2,6,2,18,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,7,"隐藏的宝物库2","藏宝图",2,0,0,9,0,0,0,2,2,0,0,0,0,11,2,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,7,"隐藏的宝物库3","藏宝图",2,0,0,10,0,0,0,2,3,0,0,0,0,15,2,23,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,7,"修道院长1","成为妖魔后伫立在修道院前面的邪恶之影",3,2,5,6,0,0,0,1101,7,0,0,901,4,502,2,305,1,302,2,10031,2,402,2,0,0,406,0,0,0,0,0,0,0,0,0
128,7,"修道院长2","成为妖魔后伫立在修道院前面的邪恶之影",3,2,5,7,0,0,0,1101,7,0,0,1101,2,601,2,305,1,0,0,10031,2,402,2,0,0,409,0,0,0,0,0,0,0,0,0
129,7,"修道院长3","成为妖魔后伫立在修道院前面的邪恶之影",3,2,5,8,0,0,0,1101,5,0,0,505,2,0,0,302,2,0,0,10031,2,0,0,0,0,412,0,0,0,0,0,0,0,0,0
130,8,"斋戒的传说1","据说有一个人类无法靠近的清静之湖",3,0,3,1,0,0,0,202,2,0,0,0,0,401,2,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,8,"斋戒的传说2","据说有一个人类无法靠近的清静之湖",3,0,3,1,0,202,2,0,0,0,0,0,0,401,1,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0
132,8,"斋戒的传说3","据说有一个人类无法靠近的清静之湖",3,0,3,1,0,0,0,0,0,202,2,0,0,302,4,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,8,"狂啸的魂魄1","聚集在湖畔的魂魄齐声哀号",3,0,3,1,0,0,0,102,3,0,0,0,0,202,2,1001,2,0,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,8,"狂啸的魂魄2","聚集在湖畔的魂魄齐声哀号",3,0,3,1,0,0,0,105,6,0,0,202,2,302,2,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
